ticker,date,item,ar01,car2_10,car2_20
WFC,2024-12-03,other,-0.036451722733268306,-0.036142070921206,-0.03453136657271948
GS,2026-06-24,8.01,-0.02952712644468607,-0.06614977511178183,-0.06614977511178183
GS,2026-06-03,other,0.03099029563280402,0.03401124258172698,-0.05689556325745451
GS,2026-05-12,other,0.0034174122008833294,0.020083339116613287,0.07429753467464408
GS,2026-05-01,other,-0.02285473904983095,-0.002889345209850097,0.055600170739093444
GS,2026-04-20,other,0.011987820981924236,-0.0597936971858022,-0.061218491565798054
GS,2026-04-13,2.02,-0.03056331897826746,-0.017528488262369638,-0.06383787489610898
GS,2026-03-13,5.02,0.000703308563877264,0.0642138067708911,0.05342131586013594
GS,2026-03-05,other,-0.03139320368096381,0.0007051713142586461,0.0584856700228866
GS,2026-02-13,5.02,0.007654311810677181,-0.06761833550598155,-0.12258862406307558
GS,2026-02-02,other,0.00694029243724731,-0.01674169885001755,-0.07064609871548502
GS,2026-01-23,8.01,-0.0323308721638424,-0.006467622534253401,-0.03842180199542513
GS,2026-01-21,other,-0.01170750036565969,-0.04569040580022361,-0.0454106381929667
GS,2026-01-15,2.02,0.02760677832545938,-0.03705777541658766,-0.05845527824421775
GS,2026-01-08,2.02,-0.012821518911501168,-0.019669308079868452,-0.020460040553044928
GS,2025-10-21,other,-0.019715126538184823,0.03506998264686126,0.037909225036998756
GS,2025-10-14,2.02,-0.03088738005846721,-0.02361697359431584,-0.004562311660920984
GS,2025-07-16,2.02,-0.009318375471033223,0.014734609725963986,0.004917062106610311
MS,2026-06-24,8.01,-0.0244702881601438,-0.05489475884025878,-0.05489475884025878
MS,2026-05-15,other,0.0069982873439661895,0.05034167701479311,0.08517993682116451
MS,2026-04-15,2.02,0.007371615521547654,-0.024231089745204954,-0.046178567399572226
MS,2026-02-11,8.01,-0.0364357541727893,0.035923912343076736,-0.062340914351447285
MS,2026-01-15,2.02,0.042729953258761444,-0.03477887286511956,-0.0868518280537664
MS,2025-10-15,2.02,0.03227925078276023,-0.03627506532427334,0.0040035257565492095
MS,2025-09-30,8.01,-0.03850720120117468,-0.006947246159472164,-0.003949125307464503
MS,2025-09-23,8.01,-0.008066722357257685,-0.037455831659114446,-0.030214623497973155
MS,2025-07-16,2.02,-0.018780450830487832,0.00811812489973832,0.005573210330859129
V,2026-06-26,8.01,0.02951505512760238,0.05805400188332613,0.05805400188332613
V,2026-05-12,1.01,-0.009568130311839042,0.024379754234186007,0.04593767642495197
V,2026-05-11,7.01,0.027637449380685936,-0.0007232342083052339,0.01945135183970274
V,2026-04-28,2.02,0.08698623206648366,-0.040662985512109596,-0.03885527431434484
V,2026-02-27,8.01,0.017132868625537236,-0.006672461053371145,-0.003775811587590789
V,2026-02-13,7.01,-0.014248336585719345,0.006867177337181651,0.0006406242159428636
V,2026-02-12,8.01,-0.033714358704525424,0.0223249013514781,0.015233501035868721
V,2026-01-29,2.02,-0.011201261618878546,0.023490310200582107,0.009250538211804021
V,2026-01-28,other,0.021890558024445804,-0.0009022021310486567,-0.033553844209498807
V,2025-12-30,8.01,-0.0041383462150320245,-0.06923683375441797,-0.06326863283537555
V,2025-12-23,8.01,0.002907588086612862,-0.005308330892688328,-0.07904764040141597
V,2025-11-10,8.01,-0.005528100479567347,-0.012497571680856703,-0.03924803945068385
V,2025-10-28,2.02,-0.022067446528160138,-0.005276809371709617,-0.010784397054660978
V,2025-09-29,5.02,0.005307145393482534,0.0029120206568836304,-0.016114746794761613
V,2025-09-26,8.01,0.007394861228580906,0.016219746961288722,-0.008257969550946173
V,2025-09-19,8.01,0.010035752718319305,0.010180865049156535,-0.01050385801632792
V,2025-08-08,other,0.005560783268081789,0.024797132840456187,-0.009980123759693513
V,2025-07-29,2.02,-0.011912217032241709,-0.056690890420397405,-0.026585237817508746
V,2025-07-23,other,-0.002214079745196434,-0.0466596784591217,-0.04704605773474174
V,2025-05-15,8.01,0.014704180551653043,-0.0007920582539857014,-0.05061440342276064
V,2025-04-29,2.02,0.017987195204223046,-0.00897897748601923,-0.007216339824942719
V,2025-03-31,8.01,0.00346694975262455,-0.0171762370443968,-0.021953599468900874
V,2025-01-30,2.02,0.017378442037319006,0.03240352757045502,0.06623415194958827
V,2025-01-29,other,0.024584858472562247,0.025859306202702846,0.05418264012849935
V,2024-10-29,2.02,0.02228327414638965,0.05198607733090521,0.05566408707482797
V,2024-10-11,8.01,0.002161056131771333,0.008990376337950173,0.07671580424959018
V,2024-09-26,8.01,0.01888306879996933,0.0035516610709248795,0.02176953648969891
V,2024-07-23,2.02,-0.03493968938156849,0.03984195108814844,0.03304668806184656
V,2024-07-10,other,-0.011973496945620471,-0.01339754703815212,0.024357832403193808
V,2024-05-08,1.01,0.0031358204524711813,-0.022394824898754117,-0.023648812825440135
V,2024-05-06,7.01,0.02083470076512959,-0.009390957892779633,-0.029522407982306598
V,2024-04-23,2.02,0.0008748297215928186,-0.013163334075341067,-0.03478887162909204
V,2024-03-26,8.01,-0.013512596733346026,-0.004781719320630337,0.008214224121066484
V,2024-01-25,2.02,-0.016833789739491907,0.013994179448668122,0.027429359724823913
V,2024-01-24,other,-0.00011233073187564852,0.008821334280017436,0.01145067257972551
V,2023-10-24,2.02,0.027990245404251043,-0.009604803653211577,-0.013293422363311927
V,2023-10-18,5.02,-0.013092896125744121,0.02360987624092903,0.0071457518527958536
V,2023-10-02,8.01,0.005391815225716773,0.014324046634274138,0.0202607604448201
V,2023-09-13,7.01,-0.03239252538065336,-0.010415983984552034,-0.007568735578670124
V,2023-08-30,7.01,-0.001352998860693984,-0.01913107103930078,-0.02419837186108697
V,2023-07-25,2.02,-0.017494935377579627,0.021595909741280964,0.04846740571476099
MA,2026-06-17,other,-0.020126450139010627,0.10750302985680098,0.10750302985680098
MA,2026-06-08,8.01,0.011439008391634399,-0.002556624455105714,0.09744799966522819
MA,2026-06-02,5.02,-0.04224436742943328,0.07574745870565208,0.1318333093065467
MA,2026-05-07,5.02,0.005905649431019459,0.012870258221251577,0.011147406974000924
MA,2026-04-30,2.02,-0.06450575934760289,-0.02921835203129317,-0.020058384428640545
MA,2026-02-05,5.02,-0.013177675013447228,-0.03646386443763355,-0.019718106207629246
MA,2026-01-29,2.02,0.03801773591189766,-0.00676747663303171,-0.027393939833274587
MA,2025-11-12,1.01,0.007370355681348213,-0.027322963353269173,-0.0030568270932556027
MA,2025-11-10,8.01,-0.00232165325024644,-0.021018661627556317,-0.03768134221163565
MA,2025-10-30,2.02,0.0012222129892822155,0.017353385603509297,-0.005222321408179642
MA,2025-07-31,2.02,0.015845663506815273,0.008674141282299064,0.009573337534410635
MA,2025-06-26,other,-0.009833450139657007,-0.01566295586330799,-0.0068478323852037715
MA,2025-05-01,2.02,0.005626348436858025,0.008768233655235137,0.010487471689201059
MA,2025-02-27,8.01,0.0265185320339537,-0.059307277995831194,-0.00954749083072039
MA,2025-02-26,5.02,0.010358851081690233,-0.04721696538835495,-0.015952888207268326
MA,2025-02-10,5.02,-0.0014617725129568446,0.009911250369223065,-0.017985533433531715
MA,2025-01-30,2.02,0.012125113393695434,0.00891602243488127,0.040476968585560325
MA,2024-11-13,7.01,-0.0136198182442968,0.013784006202397756,0.004612272985864049
MA,2024-10-31,2.02,-0.0016420225296181548,-0.0029394340347586494,0.007591907211735719
MA,2024-09-05,8.01,0.0006676410800475589,-0.006129045322294888,0.0016113008462843347
MA,2024-07-31,2.02,0.03227259293436041,-0.003996570876424741,0.002490546401326282
MA,2024-06-21,other,0.01304699225348081,-0.042996111013108095,-0.03829288522467768
MA,2024-05-09,8.01,-0.001398704345494605,-0.021706931153865548,-0.03859267642383836
MA,2024-05-01,2.02,-0.028047929960344435,-0.005226297619600272,-0.030484918486531377
MA,2024-03-26,8.01,-0.0025561679686125563,-0.004007300574970914,-0.006165763659960201
MA,2024-01-31,2.02,0.03787312431060707,-0.007359182426101483,-0.00239448992459782
MA,2023-12-11,other,0.012966050708401507,-0.01941674308690086,-0.00943677137063338
MA,2023-10-26,2.02,-0.04180073524603985,0.004229480190806574,0.012402412590670243
MA,2023-07-27,2.02,-0.026904849383286036,0.03464053965264546,0.05568489370352221
UNH,2026-06-05,other,0.040175594455172464,-0.0067733356453648814,0.03322020073389049
UNH,2026-05-11,7.01,0.04422007280691549,-0.05164154683389303,0.06208802944074868
UNH,2026-04-21,2.02,0.09326801257493006,0.03750254426142127,0.11772054828644571
UNH,2026-03-09,7.01,-0.00442454102720322,-0.016883927457532494,0.1413490687567168
UNH,2026-03-02,5.02,-0.00836400882608191,0.014550340603225242,-0.04074121197522159
UNH,2026-02-25,5.02,0.047067865484442924,0.016638515638408475,-0.018975570749574018
UNH,2026-01-27,2.02,-0.15353924669052782,-0.05409732901928681,0.005510302699197667
UNH,2026-01-12,7.01,-0.025971884339787598,-0.12910090061199958,-0.14300028648328847
UNH,2025-11-21,5.02,0.021788284009658838,0.03345528290433431,0.05561765386899886
UNH,2025-11-13,other,-0.043779743671016905,0.03782480175308324,0.10149491901310978
UNH,2025-11-07,7.01,-0.0001340526153897556,0.018973326360094064,0.047419693552642764
UNH,2025-10-28,2.02,-0.026491661982375323,-0.06350061121839935,-0.045033170042831694
UNH,2025-09-08,7.01,0.10759985212681566,0.012352567990812455,0.09608510435699827
UNH,2025-08-20,7.01,0.003947062959412152,0.043367608309836374,0.15267159829794222
UNH,2025-07-31,5.02,-0.10070480699148693,0.1466105838388897,0.2811090424968148
UNH,2025-07-29,2.02,-0.050198009099093374,0.0061006573028516906,0.17458661029590897
UNH,2025-07-24,8.01,-0.035272913825296535,-0.11009955621296834,0.1343885883364431
UNH,2025-06-20,8.01,-0.019812435786964903,0.020015426712989417,-0.041172824112487946
UNH,2025-06-04,5.02,-0.015752578329435975,0.049737803043518096,0.054136198253593074
UNH,2025-05-21,5.02,-0.07402943088762043,-0.002058490884191534,0.030425186120215605
UNH,2025-05-14,5.02,-0.12291764088772299,0.08355802642929952,0.13818306503671138
UNH,2025-04-29,5.02,-0.022639616718458724,-0.27794999790941244,-0.3109732718882041
UNH,2025-04-17,2.02,-0.2818944342643068,-0.0891959510068032,-0.39234383330404254
UNH,2025-01-16,2.02,-0.06353977406471145,0.062249935848994783,0.025088579236860448
UNH,2024-12-04,8.01,-0.04355591988890618,-0.13643880204082515,-0.11193790361613914
UNH,2024-12-03,7.01,0.0028075249836731486,-0.22088160824751893,-0.18169695259075194
UNH,2024-11-26,7.01,0.003458270677534708,-0.12645663644699898,-0.1687092541032783
UNH,2024-10-15,2.02,-0.055016838474506,-0.020781012591058995,0.06468724332002097
UNH,2024-07-25,8.01,0.017509876757721133,-0.0012235055318575781,0.017679678356417892
UNH,2024-07-16,2.02,0.11033508616007717,0.00842156235724241,0.004655344951001991
UNH,2024-06-07,other,-0.014154355284443507,-0.00869753598675707,-0.006547060493194321
UNH,2024-05-24,7.01,-0.026661428485370425,-0.018822925056909835,-0.03956015352016244
UNH,2024-05-15,5.02,0.013031562370559163,-0.07561196020708959,-0.04723366734791091
UNH,2024-05-09,7.01,0.018501130307269777,0.009941189818033326,-0.03900235666478395
UNH,2024-04-16,2.02,0.07526436597456287,0.011561235888085471,0.0670830471940441
UNH,2024-03-28,5.02,-0.007000552754768696,-0.10455880782643592,0.01677455956686466
UNH,2024-03-21,8.01,-0.009396475198407665,-0.0728037517247615,0.02799870428525008
UNH,2024-02-22,other,0.004042744716202038,-0.10009666413112464,-0.07505978651031668
UNH,2024-02-09,8.01,-0.007109219349902107,0.008439392639329819,-0.06424009517261528
UNH,2024-02-07,5.02,0.014832658529385256,0.00254616155722958,-0.1002473919860973
UNH,2024-01-12,2.02,-0.0381215511869517,-0.03935484383753129,-0.02219720948151739
UNH,2023-12-29,8.01,0.029919969778914198,-0.03836476347081016,-0.07593395818318159
UNH,2023-11-28,7.01,-0.016000178067475966,0.01638064707695109,-0.03712362457153476
UNH,2023-11-22,7.01,0.01208107778656476,0.0033884338567459326,-0.06304667321935851
UNH,2023-11-03,5.02,-0.008248972767281655,-0.003725168968845083,0.02102752730354074
UNH,2023-10-13,2.02,0.022626050745512154,0.0015477951163460173,0.010533104246615223
UNH,2023-07-14,2.02,0.07982802116621991,0.035201761060898396,0.06071924860687923
JNJ,2026-04-28,other,0.005062992180474072,-0.0332945678751059,-0.01707188707430462
JNJ,2026-04-14,2.02,-0.0016061368105471183,-0.06568571145192653,-0.1032642956208047
JNJ,2026-01-21,2.02,-0.0030585552105564387,0.05637497732987004,0.09205312652732664
JNJ,2025-10-14,2.02,5.6262611468853806e-05,-0.029294447571874587,0.0021039812727965054
JNJ,2025-09-09,5.02,-0.014234706311230761,0.0005046367103284689,0.0641876790887979
JNJ,2025-07-16,2.02,0.05009479031396297,0.022414999755504664,0.06051780502353048
JNJ,2025-06-10,5.02,-0.0004961296457694003,-0.022318042267145812,0.009205503572733165
JNJ,2025-04-30,5.02,-0.009543887252641405,-0.05072014931772012,-0.0008323139089525889
JNJ,2025-04-15,2.02,-0.008588595636473746,0.018647446745399105,-0.04316550080687012
JNJ,2025-04-03,7.01,-0.029203562007706803,0.029895514533941386,0.02669300941756232
JNJ,2025-02-26,8.01,-0.016171016168666542,-0.010958470231370972,-0.015502826106220752
JNJ,2025-02-20,8.01,0.026521444454618417,0.019702998092181553,0.0028380740376266088
JNJ,2025-01-22,2.02,-0.00870286126654044,0.056235110868025726,0.09973023188626845
JNJ,2024-10-15,2.02,0.01609890610335651,-0.02845645591360149,-0.08122385968087174
JNJ,2024-09-20,7.01,-0.009882740198363403,-0.018861717954068286,0.008895390279353627
JNJ,2024-09-10,5.02,-0.012182467451316886,-0.015804305718823627,-0.03527595727027265
JNJ,2024-08-26,5.02,0.0008714568742541561,0.03250908209648505,-0.0007572823787918553
JNJ,2024-07-17,2.02,0.034787597068405625,0.020625188957609415,0.03156730763249241
JNJ,2024-05-20,8.01,-0.01431194794199697,-0.017741284316816184,-0.03829079423021849
JNJ,2024-05-17,8.01,-0.011414833125638593,-0.017975952342559682,-0.0354653490355121
JNJ,2024-05-01,2.02,0.036292832954768865,0.008775375380843524,-0.0254112825854949
JNJ,2024-04-29,other,-0.007078491620388714,0.03905388841888998,-2.4314751736118773e-05
JNJ,2024-04-16,2.02,-0.016803288212531717,0.0006734448186005663,0.04068725978058997
JNJ,2024-01-23,2.02,-0.022095512321170088,-0.007238900436734162,0.007076558182652434
JNJ,2023-12-05,5.02,-0.011327666060072836,-0.01048044806107554,0.02913116887992792
JNJ,2023-12-05,8.01,-0.011327666060072836,-0.01048044806107554,0.02913116887992792
JNJ,2023-11-30,8.01,0.03900567837280153,-0.012152818634501659,-0.009158731445823668
JNJ,2023-11-27,5.02,-0.004082670526842839,0.02414333355600799,0.027712924022243828
JNJ,2023-10-23,5.02,-0.012772143427346302,-0.00240715395605166,-0.01575284151389935
JNJ,2023-10-17,2.02,-0.026175826936770986,-0.018180432187727875,-0.04187797617076903
JNJ,2023-08-30,2.02,-0.017096892825874507,0.012354541848844013,-0.015169164665767634
JNJ,2023-08-25,2.01,-0.002457707528216193,-0.015438090692701335,-0.019983745479148537
JNJ,2023-07-28,other,-0.038795380003602935,0.04928727506808546,0.019688930708697563
JNJ,2023-07-24,8.01,0.01084671853312399,0.01052475253405781,-0.012166579291592844
JNJ,2023-07-20,2.02,0.07409249615075045,0.00778976930282709,0.03918408339106631
LLY,2026-05-20,8.01,0.01140674369821246,0.0629310575991132,0.03947132072220284
LLY,2026-05-07,other,-0.04395306233495676,0.08698087194047784,0.1699231006884767
LLY,2026-04-30,2.02,0.12111345211082991,0.023108302373856294,0.11372722530618573
LLY,2026-02-04,2.02,0.03511527591175917,-0.009698869844945878,-0.05293169693836203
LLY,2025-11-21,5.02,0.008737668776466395,-0.08580311466205509,-0.014423762868408992
LLY,2025-10-30,2.02,0.0659542929241768,0.1870735757407082,0.23353795313554815
LLY,2025-08-20,8.01,0.015582598060597263,0.04117594798531528,0.0639327134862155
LLY,2025-08-07,2.02,-0.1694056158278543,0.13528530322048007,0.15199831133596867
LLY,2025-05-08,other,-0.059891151820339564,-0.05057231215232586,0.00015039271637715297
LLY,2025-05-01,2.02,-0.0972034982191943,-0.14515663643940196,-0.13331801478032285
LLY,2025-02-12,8.01,0.0017232899966356918,0.07689504807753574,0.010375328588904068
LLY,2025-02-06,2.02,0.048433696254175956,0.0007147883918388019,0.03854809941189657
LLY,2025-01-14,2.02,-0.08161431768325758,0.06111694303660988,0.1411543280627764
LLY,2024-11-19,5.02,0.030538081385907516,0.06459874438135578,0.0041703607447541955
LLY,2024-10-30,2.02,-0.06536478699465167,-0.07146517985027555,-0.10824703245286219
LLY,2024-09-09,5.02,-0.018868166865444964,-0.0291408375314186,-0.0567612079052252
LLY,2024-08-16,5.02,-0.022422735818511133,0.024032857508180926,-0.02542100243918832
LLY,2024-08-14,8.01,0.00932256379700267,-0.003202150765398176,-0.03500512661280483
LLY,2024-08-08,2.02,0.12650376034510782,0.022887508280315397,-0.030912531343392478
LLY,2024-07-10,5.02,-0.00407159323446474,-0.08693261211886821,-0.19225200242576035
LLY,2024-06-05,5.02,-0.0055208479784621695,0.02493890919157435,0.026428983632095497
LLY,2024-05-09,other,-0.028046357538599458,0.04067102573674504,0.06135393470953395
LLY,2024-04-30,2.02,0.0611470048639185,-0.0628351839911646,-0.025720970876776716
LLY,2024-02-09,8.01,-0.005491874091523635,0.022076784517386934,-0.05590669353634649
LLY,2024-02-06,2.02,0.01663185000649524,0.009391786850422877,0.017767820490898662
LLY,2023-11-02,2.02,0.014144431124647978,0.01658609744401547,-0.013936279264368207
LLY,2023-08-08,2.02,0.15870036548656077,0.04506387825095561,0.031188209889862217
ABBV,2026-06-22,7.01,0.08430177887193036,0.10137665556819844,0.10137665556819844
ABBV,2026-05-12,other,0.026326471430048924,0.02678480920252165,0.076218358385985
ABBV,2026-04-29,2.02,0.06390362386395888,-0.02669775664339299,0.011779860614869193
ABBV,2026-04-03,2.02,-0.015046993541992584,-0.042103642022430894,-0.02864165424516793
ABBV,2026-03-04,8.01,-0.007403439914358325,-0.09584533252638669,-0.06330186807026605
ABBV,2026-02-26,8.01,0.026973135189837006,-0.019110408463664165,-0.07305556723981246
ABBV,2026-02-04,2.02,-0.02251540926067156,0.015473378750488365,0.04782761155688106
ABBV,2026-01-07,2.02,0.0019295690898596674,-0.0273784021746791,-0.025168693580723316
ABBV,2025-10-31,2.02,-0.07599474923556376,0.09456115492907104,0.051940375154953075
ABBV,2025-10-03,2.02,-0.029346026975172537,0.005662530499807869,-0.05939843195929322
ABBV,2025-09-11,7.01,0.028757761349078002,2.9671956803008562e-05,0.04936588495407509
ABBV,2025-07-31,2.02,0.039604174583001646,0.031815727629980695,0.044619458115171574
ABBV,2025-07-03,2.02,-0.017910907619850498,0.007987347695601553,0.03711161380667174
ABBV,2025-05-13,5.02,-0.07048534707788713,0.026839128386304017,0.05964851481929946
ABBV,2025-04-25,2.02,0.06306131432380342,-0.04919015791802057,-0.06466554418676827
ABBV,2025-04-03,2.02,-0.08046012785470485,-0.07925068422141009,0.042327339236844036
ABBV,2025-02-26,8.01,0.00652197722300513,0.04057658583805436,-0.014897428770914801
ABBV,2025-02-19,8.01,0.023961630735639856,0.062127028667438675,0.071903142084456
ABBV,2025-02-14,5.02,0.01386330836260024,0.08520082274075494,0.10592578373263654
ABBV,2025-02-05,8.01,0.013558985432450318,0.03657189097191188,0.09686441183214825
ABBV,2025-01-31,2.02,0.08316637420537665,0.006885289641408115,0.10687878672904885
ABBV,2025-01-10,other,-0.007546284534062805,0.0021141266769993325,0.07183388745949983
ABBV,2025-01-06,2.02,-0.00900901400556066,-0.05885603563294546,0.06550762669056305
ABBV,2024-12-13,5.02,-0.010670480753461825,0.027118621368923568,0.002758229084118543
ABBV,2024-10-30,2.02,0.07743424856826017,-0.19308412088290663,-0.13353611000310575
ABBV,2024-10-03,2.02,-0.017131747864094105,-0.03655748624987846,0.03808868321549255
ABBV,2024-09-10,other,-0.01527533333070532,-0.024496983446158086,-0.03825620473910525
ABBV,2024-07-25,2.02,0.04658455491654223,0.03285049730209326,0.03884095118333697
ABBV,2024-07-03,2.02,0.003107850654919234,0.029038212697922342,0.13400068599643306
ABBV,2024-04-26,2.02,-0.03934009603109873,-0.01713300259117169,-0.05168626472555059
ABBV,2024-04-03,2.02,-0.07069775730717336,-0.012086365429499113,-0.031041493612939675
ABBV,2024-02-26,8.01,0.004704862157232944,-0.0012182007480645253,-0.014884344201413692
ABBV,2024-02-20,5.02,-0.0132457815441227,0.014986374168834943,0.009627740058486368
ABBV,2024-02-12,7.01,-0.0023756495159851466,0.023950004881479928,0.027443422073168914
ABBV,2024-02-02,2.02,0.019425149007305482,0.028450311509279583,0.01615777159121009
ABBV,2024-01-05,2.02,-0.002270321197485811,0.034501657747918836,0.07091101246238887
ABBV,2023-12-06,7.01,0.023643340539051504,0.02431656184915172,0.09677766117781068
ABBV,2023-11-30,7.01,0.034016382644052934,0.07507338119599649,0.0773380316672534
ABBV,2023-10-27,2.02,-0.023372411330043922,-0.034464139295659335,-0.03720046747330418
ABBV,2023-10-12,5.02,0.00252090561002968,-0.01121918194173847,-0.0750184955711245
ABBV,2023-10-04,2.02,-0.0018674770142770543,0.017585160851720478,-0.025027985272370216
ABBV,2023-07-27,2.02,0.06237113447974829,0.01717466845890879,-0.002843970557164342
ABBV,2023-07-06,2.02,-0.011099823165485273,0.053381649032212417,0.10851873549044655
MRK,2026-05-28,other,-0.018905427034523005,0.014674022784098333,0.07584468582885145
MRK,2026-05-22,8.01,0.026883222394179996,-0.008292035566142025,-0.013273051697262603
MRK,2026-04-30,2.02,0.002564972322107565,-0.019161739924178158,0.009422678208790714
MRK,2026-02-03,2.02,0.04824040063480256,0.02572468712847724,0.013080420026191383
MRK,2025-12-04,8.01,-0.024586682841710953,0.030680614364879837,0.09658004078965063
MRK,2025-10-30,2.02,-0.002879993279303961,0.09069744161522883,0.21318498644542505
MRK,2025-09-09,8.01,0.0007993671833825952,-0.031195738024897817,0.07889137759620589
MRK,2025-07-29,2.02,-0.022462855793510733,-0.0037186831797752866,0.07206008682626666
MRK,2025-05-29,other,0.011126670550908404,0.0713038531439728,0.058077999916325576
MRK,2025-04-24,2.02,0.05482218937791913,-0.04824855323405128,-0.02604360802026496
MRK,2025-02-04,2.02,-0.10257282932253306,-0.039256243868665844,0.06675358158659842
MRK,2024-11-22,5.02,0.011524553366406173,0.022597621509876487,-0.010488559040567048
MRK,2024-10-31,2.02,-0.025834712863496246,-0.0448139663568916,-0.017066844134108666
MRK,2024-07-30,2.02,-0.12140787251828054,0.012157534178769656,0.012829801341296616
MRK,2024-05-30,8.01,-0.004744630565010347,0.015530680624095577,-0.02875473518530825
MRK,2024-04-25,2.02,0.0307897682675322,-0.01625785115985711,-0.015327559297419677
MRK,2024-02-20,5.02,0.0032318547990578274,-0.05011217370173559,-0.05741748544810206
MRK,2024-02-01,2.02,0.04001714029292713,-0.005183030470366891,-0.009831836590616448
MRK,2023-11-28,5.02,-0.002687732321131432,0.027159092510686655,0.06164112469676151
MRK,2023-10-26,2.02,-0.00428616709383884,-0.018952049627492827,-0.037471520613631036
MRK,2023-08-01,2.02,-0.006628045687697724,0.021446502361768222,0.018617275521249664
PFE,2026-06-18,7.01,-0.0360694391171256,-0.032609530117420724,-0.032609530117420724
PFE,2026-06-18,5.02,-0.0360694391171256,-0.032609530117420724,-0.032609530117420724
PFE,2026-05-05,2.02,-0.004045039158485061,-0.02297972182495222,-0.056551440745667654
PFE,2026-04-27,other,-0.019345534743294184,-0.036628466051283434,-0.05125204545913488
PFE,2026-02-03,2.02,0.01255211304524588,0.02358217266873292,-0.0010937226459850993
PFE,2025-12-16,7.01,-0.04736983562944936,-0.014517240829254867,0.017312028908846762
PFE,2025-11-21,8.01,0.02252296966854778,0.012355398461096536,-0.010578509714436853
PFE,2025-11-13,8.01,-0.02329404314927437,0.021844380242960478,0.030048200557740008
PFE,2025-11-04,2.02,0.0022091330834976552,0.06569715252156991,0.05796306206362756
PFE,2025-08-05,2.02,0.01922936536195024,0.05944085630824805,0.04469592056132099
PFE,2025-05-19,8.01,0.03262279399277002,-0.00064764672710391,0.03573450049531739
PFE,2025-04-29,2.02,0.05652330359352642,-0.056262720627601695,-0.043735382302673195
PFE,2025-04-28,other,0.03611931891901558,-0.020013612149764617,-0.0007083436154113887
PFE,2025-02-04,2.02,0.006429718049905584,-0.024735412769086175,-0.008884256649584766
PFE,2024-12-17,7.01,0.03644114736365852,0.03029185081519553,0.015628079517680454
PFE,2024-10-29,2.02,-0.011158621449173976,-0.073445363200854,-0.08695546428190393
PFE,2024-10-15,5.02,0.02170777426866673,-0.03789749154868541,-0.10774753959951973
PFE,2024-07-30,2.02,-0.00699291299634865,-0.04137789581088364,-0.04365726879837906
PFE,2024-07-26,5.02,0.03065008644238714,-0.054103918110024796,-0.04796881068934597
PFE,2024-07-10,5.02,0.0351520357516947,0.06502174121368148,0.06819104301118276
PFE,2024-07-01,5.02,-0.006492932507952081,0.0575219952169224,0.16183539579614686
PFE,2024-05-22,other,0.01331738228940705,0.015438775736805334,-0.01100383670392395
PFE,2024-05-01,2.02,0.08111339157888137,0.05344492135234121,0.0532286358678228
PFE,2024-04-29,other,0.015605786107762181,0.12324624211758975,0.1291725092202802
PFE,2024-01-30,2.02,-0.0030069157297989736,0.003993493165490591,0.01526575429706423
PFE,2024-01-10,8.01,-0.03218827452227402,-0.008970264822947164,0.008447769107185194
PFE,2023-12-14,2.02,0.003915342037788327,0.0973916842160808,0.1099427549632728
PFE,2023-12-13,7.01,-0.0904554069322185,0.11483589388559859,0.13883045081071746
PFE,2023-12-12,5.02,-0.07370960326158013,0.08599172058729362,0.10459411078639796
PFE,2023-10-31,2.02,-0.006255391753870031,-0.04261450174966563,-0.0062972913864450895
PFE,2023-10-13,2.02,0.011176727862508087,-0.05591741905619233,-0.08676971050527156
PFE,2023-08-01,2.02,-0.007753711061759802,0.02323832085638341,0.05150833013952155
PFE,2023-07-27,5.02,-0.018470750148468086,0.01742719977827756,0.05668086327791771
WMT,2026-06-05,other,0.0166109268168189,-0.03420654419369317,-0.08942372670872398
WMT,2026-05-21,2.02,-0.08469411381818699,-0.021542774450679307,-0.0499333218174
WMT,2026-04-30,8.01,0.025301577872496043,-0.0029076965487763147,-0.14609787252342032
WMT,2026-03-27,8.01,0.018272784130637838,-0.042299293364707086,-0.05126501539443064
WMT,2026-03-13,8.01,9.294479220073142e-05,-0.007523960944638516,-0.048922880918651976
WMT,2026-02-19,2.02,-0.032363113110566236,0.006914989589008533,0.003358063609461244
WMT,2026-01-16,5.02,0.00659113434188285,0.023090271818748655,0.06629570094758588
WMT,2026-01-08,5.02,0.01089782065612572,0.02594072363073066,0.12780245231060056
WMT,2025-12-29,8.01,0.0034208090271945542,0.06360260047975214,0.025326660935656803
WMT,2025-11-20,2.02,0.04996838742009701,0.058270046339677146,0.050622872184090506
WMT,2025-11-14,5.02,0.008653210765495101,0.06201915335452207,0.1029304315598308
WMT,2025-10-22,5.02,0.004066085164831161,-0.0638707745192577,-0.06569427438430793
WMT,2025-09-22,8.01,0.000801244100829037,-0.013179748239664866,0.022356700094582925
WMT,2025-09-19,8.01,-0.015270684752572887,-0.0172280738348835,0.03414694016149857
WMT,2025-09-05,8.01,0.01183302863751838,-0.023640435549804252,-0.04086272970618687
WMT,2025-08-21,2.02,-0.0651775624309572,0.028507508919904914,0.021692036951046833
WMT,2025-06-06,other,-0.015535498164099215,-0.0123274816569721,-0.057050891693705585
WMT,2025-05-15,2.02,0.003712201995365115,-0.0076295347264505355,-0.0793693294795058
WMT,2025-04-28,8.01,0.004051852717777885,-0.02649984127430819,-0.03811210487519249
WMT,2025-04-09,7.01,0.07785617578785223,0.02524129633201666,0.011879911207099164
